"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.370771458E0,7.827629089E0,4.395550537E1,-5.806030273E0,4.502297433E1
3.380781458E0,7.827629089E0,4.395550537E1,-5.806030273E0,4.502297433E1
3.390790458E0,7.761695862E0,4.398390961E1,-5.676849365E0,4.502282583E1
3.400800458E0,7.761695862E0,4.398390961E1,-5.676849365E0,4.502282583E1
3.410810458E0,7.759048462E0,4.375790787E1,-5.587219238E0,4.479033772E1
3.420820458E0,7.759048462E0,4.375790787E1,-5.587219238E0,4.479033772E1
3.430829458E0,8.027107239E0,4.393619919E1,-5.752227783E0,4.503234587E1
3.440839458E0,8.027107239E0,4.393619919E1,-5.752227783E0,4.503234587E1
3.450849458E0,7.924049377E0,4.401018906E1,-5.607574463E0,4.506808395E1
3.460859458E0,7.924049377E0,4.401018906E1,-5.607574463E0,4.506808395E1
3.470869458E0,7.821159363E0,4.427045441E1,-5.646911621E0,4.530928468E1
3.480878458E0,7.821159363E0,4.427045441E1,-5.646911621E0,4.530928468E1
3.490888458E0,7.789512634E0,4.429620361E1,-5.768798828E0,4.534434035E1
3.500898458E0,7.789512634E0,4.429620361E1,-5.768798828E0,4.534434035E1
3.510908458E0,7.893966675E0,4.413783264E1,-5.478607178E0,4.517165169E1
3.520887458E0,7.893966675E0,4.413783264E1,-5.478607178E0,4.517165169E1
3.530897458E0,7.918251038E0,4.409803009E1,-5.484741211E0,4.513775962E1
3.540906458E0,8.104713440E0,4.384725189E1,-5.641113281E0,4.494541175E1
3.550916458E0,8.104713440E0,4.384725189E1,-5.641113281E0,4.494541175E1
3.560926458E0,7.743095398E0,4.418949127E1,-5.674804688E0,4.522023964E1
3.570936458E0,7.743095398E0,4.418949127E1,-5.674804688E0,4.522023964E1
3.580945458E0,6.997901917E0,4.186701202E1,-6.719665527E0,4.297640320E1
3.590955458E0,6.997901917E0,4.186701202E1,-6.719665527E0,4.297640320E1
3.600965458E0,6.538864136E0,3.992278290E1,-6.652221680E0,4.099801692E1
3.610975458E0,6.538864136E0,3.992278290E1,-6.652221680E0,4.099801692E1
3.620984458E0,6.334976196E0,3.976482010E1,-6.694244385E0,4.081893860E1
3.630994458E0,6.334976196E0,3.976482010E1,-6.694244385E0,4.081893860E1
3.641004458E0,6.366394043E0,3.964410782E1,-6.777679443E0,4.072005890E1
3.651014458E0,6.366394043E0,3.964410782E1,-6.777679443E0,4.072005890E1
3.661024458E0,6.545639038E0,3.962665939E1,-6.844573975E0,4.074267686E1
3.671033458E0,6.545639038E0,3.962665939E1,-6.844573975E0,4.074267686E1
3.681043458E0,6.175903320E0,4.044565582E1,-6.905364990E0,4.149309488E1
3.691053458E0,6.175903320E0,4.044565582E1,-6.905364990E0,4.149309488E1
3.701063458E0,6.106613159E0,4.025966644E1,-6.756195068E0,4.127684143E1
3.711072458E0,6.106613159E0,4.025966644E1,-6.756195068E0,4.127684143E1
3.721082458E0,6.333221436E0,3.991509628E1,-6.788330078E0,4.098055673E1
3.731061458E0,6.333221436E0,3.991509628E1,-6.788330078E0,4.098055673E1
3.741071458E0,6.317466736E0,4.007019043E1,-6.736938477E0,4.112075981E1
3.751081458E0,6.317466736E0,4.007019043E1,-6.736938477E0,4.112075981E1
3.761091458E0,6.285972595E0,3.980151749E1,-6.881195068E0,4.087817378E1
3.771100458E0,6.285972595E0,3.980151749E1,-6.881195068E0,4.087817378E1
3.781110458E0,6.372993469E0,3.984244537E1,-6.807586670E0,4.091917320E1
3.791120458E0,6.372993469E0,3.984244537E1,-6.807586670E0,4.091917320E1
3.801130458E0,6.351005554E0,4.006423569E1,-6.678924561E0,4.111065903E1
3.811140458E0,6.351005554E0,4.006423569E1,-6.678924561E0,4.111065903E1
3.821149458E0,6.215637207E0,4.016754532E1,-6.742950439E0,4.120113134E1
3.831159458E0,6.215637207E0,4.016754532E1,-6.742950439E0,4.120113134E1
3.841169458E0,6.204826355E0,3.968401337E1,-6.767517090E0,4.073229768E1
3.851179458E0,6.204826355E0,3.968401337E1,-6.767517090E0,4.073229768E1
3.861188458E0,6.236053467E0,3.967061996E1,-6.807464600E0,4.073067671E1
3.871198458E0,6.236053467E0,3.967061996E1,-6.807464600E0,4.073067671E1
3.881208458E0,4.866661072E0,3.620955658E1,-7.824920654E0,3.736369576E1
3.891218458E0,5.008987427E0,3.601611710E1,-8.115509033E0,3.725737689E1
3.901227458E0,5.008987427E0,3.601611710E1,-8.115509033E0,3.725737689E1
3.911237458E0,5.070602417E0,3.597930527E1,-8.133544922E0,3.723407001E1
3.921247458E0,5.070602417E0,3.597930527E1,-8.133544922E0,3.723407001E1
3.931226458E0,4.879570007E0,3.593632889E1,-7.941162109E0,3.712535512E1
3.941236458E0,4.879570007E0,3.593632889E1,-7.941162109E0,3.712535512E1
3.951246458E0,4.875450134E0,3.619339752E1,-7.947448730E0,3.737504488E1
3.961255458E0,4.875450134E0,3.619339752E1,-7.947448730E0,3.737504488E1
3.971265458E0,4.894233704E0,3.603397369E1,-8.001159668E0,3.723465241E1
3.981275458E0,4.894233704E0,3.603397369E1,-8.001159668E0,3.723465241E1
3.991285458E0,4.868675232E0,3.588966751E1,-8.013519287E0,3.709432199E1
4.001295458E0,4.868675232E0,3.588966751E1,-8.013519287E0,3.709432199E1
4.011304458E0,4.987777710E0,3.589453125E1,-8.120849609E0,3.713816768E1
4.021314458E0,4.987777710E0,3.589453125E1,-8.120849609E0,3.713816768E1
4.031324458E0,4.959411621E0,3.599195862E1,-8.179931641E0,3.724148400E1
4.041334458E0,4.959411621E0,3.599195862E1,-8.179931641E0,3.724148400E1
4.051343458E0,4.883514404E0,3.616450500E1,-8.137695312E0,3.738906552E1
4.061353458E0,4.883514404E0,3.616450500E1,-8.137695312E0,3.738906552E1
4.071363458E0,4.979408264E0,3.599056244E1,-8.076202393E0,3.722015766E1
4.081373458E0,4.979408264E0,3.599056244E1,-8.076202393E0,3.722015766E1
4.091382458E0,4.871086121E0,3.590657425E1,-7.899414062E0,3.708652446E1
4.101392458E0,4.871086121E0,3.590657425E1,-7.899414062E0,3.708652446E1
4.111402458E0,5.090370178E0,3.568444824E1,-8.094055176E0,3.694327333E1
4.121412458E0,5.090370178E0,3.568444824E1,-8.094055176E0,3.694327333E1
4.131422458E0,5.013847351E0,3.570693970E1,-8.193756104E0,3.697650398E1
4.141401458E0,5.013847351E0,3.570693970E1,-8.193756104E0,3.697650398E1
4.151411458E0,3.609130859E0,3.226655197E1,-9.282104492E0,3.376853070E1
4.161420458E0,3.609130859E0,3.226655197E1,-9.282104492E0,3.376853070E1
4.171430458E0,3.367385864E0,3.219835281E1,-9.342834473E0,3.369512973E1
4.181440458E0,3.367385864E0,3.219835281E1,-9.342834473E0,3.369512973E1
4.191450458E0,3.324523926E0,3.226666641E1,-9.181732178E0,3.371193300E1
4.201459458E0,3.324523926E0,3.226666641E1,-9.181732178E0,3.371193300E1
4.211444292E0,3.334754944E0,3.197840500E1,-9.113891602E0,3.341858760E1
4.221454292E0,3.490768433E0,3.208900833E1,-9.359100342E0,3.360777706E1
4.231464292E0,3.490768433E0,3.208900833E1,-9.359100342E0,3.360777706E1
4.241473292E0,3.375404358E0,3.247180939E1,-9.281890869E0,3.394061369E1
4.251483292E0,3.375404358E0,3.247180939E1,-9.281890869E0,3.394061369E1
4.261493292E0,3.405876160E0,3.237003326E1,-9.227264404E0,3.383136791E1
4.271503292E0,3.405876160E0,3.237003326E1,-9.227264404E0,3.383136791E1
4.281512292E0,3.353713989E0,3.238683319E1,-9.229370117E0,3.384280772E1
4.291522292E0,3.353713989E0,3.238683319E1,-9.229370117E0,3.384280772E1
4.301532292E0,3.265258789E0,3.234830475E1,-9.264068604E0,3.380677006E1
4.311542292E0,3.265258789E0,3.234830475E1,-9.264068604E0,3.380677006E1
4.321552292E0,3.529212952E0,3.176439285E1,-9.311218262E0,3.328859839E1
4.331561292E0,3.529212952E0,3.176439285E1,-9.311218262E0,3.328859839E1
4.341571292E0,3.383644104E0,3.221032715E1,-9.282470703E0,3.369151948E1
4.351550292E0,3.383644104E0,3.221032715E1,-9.282470703E0,3.369151948E1
4.361560292E0,3.473419189E0,3.208492661E1,-9.265838623E0,3.357622554E1
4.371570292E0,3.473419189E0,3.208492661E1,-9.265838623E0,3.357622554E1
4.381580292E0,3.153213501E0,3.227290344E1,-9.265716553E0,3.372442075E1
4.391589292E0,3.153213501E0,3.227290344E1,-9.265716553E0,3.372442075E1
4.401599292E0,3.306060791E0,3.215618134E1,-9.134094238E0,3.359139345E1
4.411609292E0,3.306060791E0,3.215618134E1,-9.134094238E0,3.359139345E1
4.421619292E0,2.042373657E0,2.825954056E1,-1.035421753E1,3.016592023E1
4.431628292E0,2.042373657E0,2.825954056E1,-1.035421753E1,3.016592023E1
4.441638292E0,1.698570251E0,2.849861526E1,-1.026275635E1,3.033777152E1
4.451648292E0,1.698570251E0,2.849861526E1,-1.026275635E1,3.033777152E1
4.461658292E0,1.869224548E0,2.831012344E1,-1.026220703E1,3.017068085E1
4.471668292E0,1.869224548E0,2.831012344E1,-1.026220703E1,3.017068085E1
4.481677292E0,1.838348389E0,2.809152603E1,-1.038943481E1,3.000756097E1
4.491687292E0,1.838348389E0,2.809152603E1,-1.038943481E1,3.000756097E1
4.501697292E0,1.843482971E0,2.822536087E1,-1.048342896E1,3.016573733E1
4.511707292E0,1.843482971E0,2.822536087E1,-1.048342896E1,3.016573733E1
4.521716292E0,1.901107788E0,2.825195694E1,-1.051416016E1,3.020488115E1
4.531726292E0,1.901107788E0,2.825195694E1,-1.051416016E1,3.020488115E1
4.541736292E0,1.807754517E0,2.833963394E1,-1.039303589E1,3.023934562E1
4.551746292E0,1.807754517E0,2.833963394E1,-1.039303589E1,3.023934562E1
4.561725292E0,1.898727417E0,2.824561691E1,-1.041876221E1,3.016571972E1
4.571735292E0,1.855865479E0,2.806308746E1,-1.040322876E1,2.998680182E1
4.581744292E0,1.855865479E0,2.806308746E1,-1.040322876E1,2.998680182E1
4.591754292E0,2.045959473E0,2.810118103E1,-1.038317871E1,3.002786582E1
4.601764292E0,2.045959473E0,2.810118103E1,-1.038317871E1,3.002786582E1
4.611774292E0,2.068626404E0,2.820561600E1,-1.051556396E1,3.017305212E1
4.621783292E0,2.068626404E0,2.820561600E1,-1.051556396E1,3.017305212E1
4.631793292E0,1.842094421E0,2.829161835E1,-1.043765259E1,3.021181180E1
4.641803292E0,1.842094421E0,2.829161835E1,-1.043765259E1,3.021181180E1
4.651813292E0,1.745727539E0,2.830375671E1,-1.026513672E1,3.015830301E1
4.661823292E0,1.745727539E0,2.830375671E1,-1.026513672E1,3.015830301E1
4.671832292E0,1.599769592E0,2.827597427E1,-1.032254028E1,3.014373603E1
4.681842292E0,1.599769592E0,2.827597427E1,-1.032254028E1,3.014373603E1
4.691852292E0,8.628082275E-2,2.382917404E1,-1.166027832E1,2.652921164E1
4.701862292E0,8.628082275E-2,2.382917404E1,-1.166027832E1,2.652921164E1
4.711871292E0,3.075408936E-2,2.365051651E1,-1.168225098E1,2.637845456E1
4.721881292E0,3.075408936E-2,2.365051651E1,-1.168225098E1,2.637845456E1
4.731891292E0,2.604064941E-1,2.341621780E1,-1.180773926E1,2.622612770E1
4.741901292E0,2.604064941E-1,2.341621780E1,-1.180773926E1,2.622612770E1
4.751910292E0,1.345748901E-1,2.344130325E1,-1.165182495E1,2.617781185E1
4.761920292E0,1.345748901E-1,2.344130325E1,-1.165182495E1,2.617781185E1
4.771899292E0,-5.461883545E-2,2.306727982E1,-1.176327515E1,2.589357108E1
4.781909292E0,-5.461883545E-2,2.306727982E1,-1.176327515E1,2.589357108E1
4.791919292E0,-2.650451660E-2,2.304977036E1,-1.183169556E1,2.590910334E1
4.801929292E0,-2.650451660E-2,2.304977036E1,-1.183169556E1,2.590910334E1
4.811938292E0,1.475143433E-1,2.318927383E1,-1.172717285E1,2.598635728E1
4.821948292E0,1.475143433E-1,2.318927383E1,-1.172717285E1,2.598635728E1
4.831958292E0,5.315399170E-2,2.347712326E1,-1.182882690E1,2.628876733E1
4.841968292E0,5.315399170E-2,2.347712326E1,-1.182882690E1,2.628876733E1
4.851978292E0,8.742523193E-2,2.373582077E1,-1.183422852E1,2.652255258E1
4.861987292E0,8.742523193E-2,2.373582077E1,-1.183422852E1,2.652255258E1
4.871997292E0,2.254257202E-1,2.333424759E1,-1.167398071E1,2.609252293E1
4.882007292E0,2.254257202E-1,2.333424759E1,-1.167398071E1,2.609252293E1
4.892017292E0,1.691970825E-1,2.330490112E1,-1.173901367E1,2.609504715E1
4.902026292E0,1.691970825E-1,2.330490112E1,-1.173901367E1,2.609504715E1
4.912036292E0,1.279907227E-1,2.343970108E1,-1.174053955E1,2.621595387E1
4.922046292E0,-1.438140869E-2,2.355198669E1,-1.188140869E1,2.637923722E1
4.932056292E0,-1.438140869E-2,2.355198669E1,-1.188140869E1,2.637923722E1
4.942065292E0,2.183303833E-1,2.353382111E1,-1.190936279E1,2.637652984E1
4.952075292E0,2.183303833E-1,2.353382111E1,-1.190936279E1,2.637652984E1
4.962085292E0,-1.601936340E0,1.879421616E1,-1.324264526E1,2.304683090E1
4.972064292E0,-1.601936340E0,1.879421616E1,-1.324264526E1,2.304683090E1
4.982074292E0,-1.867790222E0,1.815295792E1,-1.351379395E1,2.270773323E1
4.992084292E0,-1.867790222E0,1.815295792E1,-1.351379395E1,2.270773323E1
5.002094292E0,-1.910728455E0,1.823717880E1,-1.330734253E1,2.265680779E1
5.012103292E0,-1.910728455E0,1.823717880E1,-1.330734253E1,2.265680779E1
5.022113292E0,-1.759651184E0,1.803362656E1,-1.339428711E1,2.253253173E1
5.032123292E0,-1.759651184E0,1.803362656E1,-1.339428711E1,2.253253173E1
5.042133292E0,-1.715049744E0,1.822603798E1,-1.346234131E1,2.272365485E1
5.052142292E0,-1.715049744E0,1.822603798E1,-1.346234131E1,2.272365485E1
5.062152292E0,-1.616111755E0,1.827531433E1,-1.344421387E1,2.274523725E1
5.072162292E0,-1.616111755E0,1.827531433E1,-1.344421387E1,2.274523725E1
5.082172292E0,-1.621627808E0,1.819974518E1,-1.346408081E1,2.269673706E1
5.092181292E0,-1.621627808E0,1.819974518E1,-1.346408081E1,2.269673706E1
5.102191292E0,-1.650321960E0,1.818315506E1,-1.336727905E1,2.262818684E1
5.112201292E0,-1.650321960E0,1.818315506E1,-1.336727905E1,2.262818684E1
5.122211292E0,-2.018508911E0,1.831518936E1,-1.330545044E1,2.272785848E1
5.132220292E0,-2.018508911E0,1.831518936E1,-1.330545044E1,2.272785848E1
5.142230292E0,-1.811897278E0,1.808255959E1,-1.346725464E1,2.261921485E1
5.152240292E0,-1.811897278E0,1.808255959E1,-1.346725464E1,2.261921485E1
5.162250292E0,-1.655448914E0,1.824387169E1,-1.366146851E1,2.285202588E1
5.172260292E0,-1.655448914E0,1.824387169E1,-1.366146851E1,2.285202588E1
5.182239292E0,-1.856231689E0,1.819621658E1,-1.363418579E1,2.281313035E1
5.192249292E0,-1.856231689E0,1.819621658E1,-1.363418579E1,2.281313035E1
5.202258292E0,-1.774917603E0,1.841190720E1,-1.367797852E1,2.300512455E1
5.212262042E0,-1.774917603E0,1.841190720E1,-1.367797852E1,2.300512455E1
5.222272042E0,-1.840934753E0,1.822893143E1,-1.331286621E1,2.264763538E1
5.232282042E0,-1.840934753E0,1.822893143E1,-1.331286621E1,2.264763538E1
5.242291042E0,-8.573913574E-2,2.306285858E1,-1.188018799E1,2.594304654E1
5.252301042E0,-8.573913574E-2,2.306285858E1,-1.188018799E1,2.594304654E1
5.262311042E0,1.943054199E-1,2.323818588E1,-1.197506714E1,2.614293921E1
5.272321042E0,1.414260864E-1,2.317079163E1,-1.205136108E1,2.611782705E1
5.282330042E0,1.414260864E-1,2.317079163E1,-1.205136108E1,2.611782705E1
5.292340042E0,4.138641357E-1,2.337834930E1,-1.195916748E1,2.626290514E1
5.302350042E0,4.138641357E-1,2.337834930E1,-1.195916748E1,2.626290514E1
5.312360042E0,3.268737793E-1,2.351462173E1,-1.186019897E1,2.633834850E1
5.322370042E0,3.268737793E-1,2.351462173E1,-1.186019897E1,2.633834850E1
5.332379042E0,3.135986328E-1,2.358909607E1,-1.194543457E1,2.644309370E1
5.342389042E0,3.135986328E-1,2.358909607E1,-1.194543457E1,2.644309370E1
5.352399042E0,3.536605835E-1,2.325741196E1,-1.190670776E1,2.613047984E1
5.362409042E0,3.536605835E-1,2.325741196E1,-1.190670776E1,2.613047984E1
5.372418042E0,1.584701538E-1,2.327200699E1,-1.179980469E1,2.609304146E1
5.382428042E0,1.584701538E-1,2.327200699E1,-1.179980469E1,2.609304146E1
5.392407042E0,2.703399658E-1,2.281262970E1,-1.192590332E1,2.574327733E1
5.402417042E0,2.703399658E-1,2.281262970E1,-1.192590332E1,2.574327733E1
5.412427042E0,3.900527954E-1,2.321073151E1,-1.189578247E1,2.608447505E1
5.422437042E0,3.900527954E-1,2.321073151E1,-1.189578247E1,2.608447505E1
5.432446042E0,3.059005737E-1,2.324935532E1,-1.198635864E1,2.615910723E1
5.442456042E0,3.059005737E-1,2.324935532E1,-1.198635864E1,2.615910723E1
5.452466042E0,2.512207031E-1,2.321471024E1,-1.173727417E1,2.601440924E1
5.462476042E0,2.512207031E-1,2.321471024E1,-1.173727417E1,2.601440924E1
5.472485042E0,3.519897461E-1,2.281520081E1,-1.184542847E1,2.570936522E1
5.482495042E0,3.519897461E-1,2.281520081E1,-1.184542847E1,2.570936522E1
5.492505042E0,1.629562378E-1,2.278604507E1,-1.176312256E1,2.564374109E1
5.502515042E0,1.629562378E-1,2.278604507E1,-1.176312256E1,2.564374109E1
5.512525042E0,2.043441772E0,2.643448257E1,-1.060247803E1,2.855468549E1
5.522534042E0,2.043441772E0,2.643448257E1,-1.060247803E1,2.855468549E1
5.532544042E0,2.045562744E0,2.804244995E1,-1.056628418E1,3.003680555E1
5.542554042E0,2.045562744E0,2.804244995E1,-1.056628418E1,3.003680555E1
5.552564042E0,1.996406555E0,2.820445633E1,-1.056600952E1,3.018472384E1
5.562573042E0,1.996406555E0,2.820445633E1,-1.056600952E1,3.018472384E1
5.572583042E0,1.877090454E0,2.814694977E1,-1.044641113E1,3.008158499E1
5.582593042E0,1.877090454E0,2.814694977E1,-1.044641113E1,3.008158499E1
5.592603042E0,1.926574707E0,2.799515533E1,-1.054296875E1,2.997656755E1
5.602582042E0,1.926574707E0,2.799515533E1,-1.054296875E1,2.997656755E1
5.612592042E0,2.268882751E0,2.772411728E1,-1.040594482E1,2.969946457E1
5.622601042E0,2.040718079E0,2.766798782E1,-1.051531982E1,2.966907534E1
5.632611042E0,2.040718079E0,2.766798782E1,-1.051531982E1,2.966907534E1
5.642621042E0,2.278594971E0,2.794304276E1,-1.048321533E1,2.993164608E1
5.652631042E0,2.278594971E0,2.794304276E1,-1.048321533E1,2.993164608E1
5.662641042E0,2.199256897E0,2.775641251E1,-1.060482788E1,2.979458911E1
5.672650042E0,2.199256897E0,2.775641251E1,-1.060482788E1,2.979458911E1
5.682660042E0,2.245452881E0,2.765050125E1,-1.065081787E1,2.971585771E1
5.692670042E0,2.245452881E0,2.765050125E1,-1.065081787E1,2.971585771E1
5.702680042E0,1.952697754E0,2.788815308E1,-1.027694702E1,2.978552921E1
5.712689042E0,1.952697754E0,2.788815308E1,-1.027694702E1,2.978552921E1
5.722699042E0,2.002464294E0,2.777273178E1,-1.042453003E1,2.973222696E1
5.732709042E0,2.002464294E0,2.777273178E1,-1.042453003E1,2.973222696E1
5.742719042E0,2.076484680E0,2.781653595E1,-1.047610474E1,2.979631238E1
5.752728042E0,2.076484680E0,2.781653595E1,-1.047610474E1,2.979631238E1
5.762738042E0,2.301849365E0,2.771463394E1,-1.055905151E1,2.974715136E1
5.772748042E0,2.301849365E0,2.771463394E1,-1.055905151E1,2.974715136E1
5.782758042E0,3.538162231E0,3.134138870E1,-9.511779785E0,3.294351518E1
5.792767042E0,3.538162231E0,3.134138870E1,-9.511779785E0,3.294351518E1
5.802777042E0,3.718605042E0,3.162159348E1,-9.228729248E0,3.315000213E1
5.812756042E0,3.718605042E0,3.162159348E1,-9.228729248E0,3.315000213E1
5.822766042E0,3.336128235E0,3.186613846E1,-9.195739746E0,3.333379908E1
5.832776042E0,3.336128235E0,3.186613846E1,-9.195739746E0,3.333379908E1
5.842786042E0,3.659729004E0,3.169021606E1,-9.213348389E0,3.320465629E1
5.852796042E0,3.659729004E0,3.169021606E1,-9.213348389E0,3.320465629E1
5.862805042E0,3.483474731E0,3.166114807E1,-9.364349365E0,3.320020983E1
5.872815042E0,3.483474731E0,3.166114807E1,-9.364349365E0,3.320020983E1
5.882825042E0,3.348503113E0,3.195206070E1,-9.274719238E0,3.343900526E1
5.892835042E0,3.348503113E0,3.195206070E1,-9.274719238E0,3.343900526E1
5.902844042E0,3.669067383E0,3.207907104E1,-9.364562988E0,3.361880269E1
5.912854042E0,3.669067383E0,3.207907104E1,-9.364562988E0,3.361880269E1
5.922864042E0,3.539924622E0,3.196991730E1,-9.336547852E0,3.349295156E1
5.932874042E0,3.539924622E0,3.196991730E1,-9.336547852E0,3.349295156E1
5.942883042E0,3.352600098E0,3.204118347E1,-9.162536621E0,3.349372244E1
5.952893042E0,3.451171875E0,3.185292816E1,-9.173187256E0,3.332667076E1
5.962903042E0,3.451171875E0,3.185292816E1,-9.173187256E0,3.332667076E1
5.972913042E0,3.607849121E0,3.158940125E1,-9.416809082E0,3.315996290E1
5.982922042E0,3.607849121E0,3.158940125E1,-9.416809082E0,3.315996290E1
5.992932042E0,3.762153625E0,3.205479813E1,-9.324584961E0,3.359481757E1
6.002942042E0,3.762153625E0,3.205479813E1,-9.324584961E0,3.359481757E1
6.012952042E0,3.628540039E0,3.179483795E1,-9.297393799E0,3.332445880E1
6.022931042E0,3.628540039E0,3.179483795E1,-9.297393799E0,3.332445880E1
6.032941042E0,3.419822693E0,3.187690353E1,-9.162872314E0,3.334352104E1
6.042951042E0,3.419822693E0,3.187690353E1,-9.162872314E0,3.334352104E1
6.052960042E0,4.867713928E0,3.522102737E1,-8.146209717E0,3.647706322E1
6.062970042E0,4.867713928E0,3.522102737E1,-8.146209717E0,3.647706322E1
6.072980042E0,4.914749146E0,3.550246429E1,-8.178192139E0,3.676224363E1
6.082990042E0,4.914749146E0,3.550246429E1,-8.178192139E0,3.676224363E1
6.092999042E0,5.045181274E0,3.546313095E1,-8.182525635E0,3.674290730E1
6.103009042E0,5.045181274E0,3.546313095E1,-8.182525635E0,3.674290730E1
6.113019042E0,4.887298584E0,3.587703323E1,-8.025787354E0,3.708720081E1
6.123029042E0,4.887298584E0,3.587703323E1,-8.025787354E0,3.708720081E1
6.133038042E0,5.204544067E0,3.581187820E1,-8.020812988E0,3.706631005E1
6.143048042E0,5.204544067E0,3.581187820E1,-8.020812988E0,3.706631005E1
6.153058042E0,5.080337524E0,3.606596375E1,-8.011688232E0,3.729277033E1
6.163068042E0,5.080337524E0,3.606596375E1,-8.011688232E0,3.729277033E1
6.173078042E0,5.041687012E0,3.564402771E1,-7.928833008E0,3.686165639E1
6.183087042E0,5.041687012E0,3.564402771E1,-7.928833008E0,3.686165639E1
6.193097042E0,5.033576965E0,3.561841202E1,-8.026275635E0,3.685687551E1
6.203104667E0,5.033576965E0,3.561841202E1,-8.026275635E0,3.685687551E1
6.213114667E0,4.984802246E0,3.565251160E1,-8.017913818E0,3.688138797E1
6.223123667E0,4.984802246E0,3.565251160E1,-8.017913818E0,3.688138797E1
6.233103667E0,5.065910339E0,3.598806381E1,-8.055694580E0,3.722497011E1
6.243112667E0,5.065910339E0,3.598806381E1,-8.055694580E0,3.722497011E1
6.253122667E0,4.864425659E0,3.587524414E1,-8.174102783E0,3.711484522E1
6.263132667E0,4.864425659E0,3.587524414E1,-8.174102783E0,3.711484522E1
6.273142667E0,4.828544617E0,3.612565613E1,-8.021362305E0,3.731916568E1
6.283151667E0,4.828544617E0,3.612565613E1,-8.021362305E0,3.731916568E1
6.293161667E0,4.981788635E0,3.591763306E1,-8.052459717E0,3.714480704E1
6.303171667E0,4.859077454E0,3.568601227E1,-7.999786377E0,3.689307099E1
6.313181667E0,4.859077454E0,3.568601227E1,-7.999786377E0,3.689307099E1
6.323190667E0,6.405303955E0,3.942556763E1,-6.930664062E0,4.053933159E1
6.333200667E0,6.405303955E0,3.942556763E1,-6.930664062E0,4.053933159E1
6.343210667E0,6.619392395E0,4.003578186E1,-6.916717529E0,4.116456202E1
6.353220667E0,6.619392395E0,4.003578186E1,-6.916717529E0,4.116456202E1
6.363230667E0,6.518989563E0,3.989041519E1,-6.773590088E0,4.098321573E1
