"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
5.611634583E-1,-3.002979279E0,2.479558945E1,-1.783666992E1,3.069178937E1
5.711734583E-1,-3.002979279E0,2.479558945E1,-1.783666992E1,3.069178937E1
5.811834583E-1,-2.747917175E0,2.485829163E1,-1.795935059E1,3.078999813E1
5.911624583E-1,-2.747917175E0,2.485829163E1,-1.795935059E1,3.078999813E1
6.011724583E-1,-3.044692993E0,2.453628159E1,-1.809948730E1,3.064132357E1
6.111824583E-1,-3.044692993E0,2.453628159E1,-1.809948730E1,3.064132357E1
6.211914583E-1,-2.282814026E0,2.495901871E1,-1.758911133E1,3.061928628E1
6.312014583E-1,-2.282814026E0,2.495901871E1,-1.758911133E1,3.061928628E1
6.412114583E-1,-2.436553955E0,2.526138687E1,-1.752511597E1,3.084159775E1
6.512214583E-1,-2.436553955E0,2.526138687E1,-1.752511597E1,3.084159775E1
6.612304583E-1,-2.691101074E0,2.531921387E1,-1.770568848E1,3.101283638E1
6.712404583E-1,-2.691101074E0,2.531921387E1,-1.770568848E1,3.101283638E1
6.812194583E-1,7.604866028E0,3.497158051E1,-1.034777832E1,3.725482447E1
6.912294583E-1,7.604866028E0,3.497158051E1,-1.034777832E1,3.725482447E1
7.012394583E-1,8.263267517E0,3.587342453E1,-9.808197021E0,3.809704590E1
7.112494583E-1,8.263267517E0,3.587342453E1,-9.808197021E0,3.809704590E1
7.212584583E-1,8.535011292E0,3.596819305E1,-9.760345459E0,3.823377660E1
7.312684583E-1,8.535011292E0,3.596819305E1,-9.760345459E0,3.823377660E1
7.412784583E-1,8.853805542E0,3.620608139E1,-9.639831543E0,3.849930590E1
7.512884583E-1,8.853805542E0,3.620608139E1,-9.639831543E0,3.849930590E1
7.612674583E-1,8.819702148E0,3.660575104E1,-9.449707031E0,3.882093659E1
7.712774583E-1,8.819702148E0,3.660575104E1,-9.449707031E0,3.882093659E1
7.812874583E-1,9.009338379E0,3.681555939E1,-9.461608887E0,3.906501803E1
7.912964583E-1,9.009338379E0,3.681555939E1,-9.461608887E0,3.906501803E1
8.013064583E-1,8.556930542E0,3.652824020E1,-9.731872559E0,3.875877625E1
8.113164583E-1,8.556930542E0,3.652824020E1,-9.731872559E0,3.875877625E1
8.213264583E-1,8.390975952E0,3.628712463E1,-9.769256592E0,3.850457461E1
8.313354583E-1,8.390975952E0,3.628712463E1,-9.769256592E0,3.850457461E1
8.413454583E-1,8.402084351E0,3.592556381E1,-9.629913330E0,3.813104231E1
8.513244583E-1,8.402084351E0,3.592556381E1,-9.629913330E0,3.813104231E1
8.613344583E-1,8.372520447E0,3.636492538E1,-9.697784424E0,3.855585454E1
8.713444583E-1,-1.706710815E0,2.645734787E1,-1.700555420E1,3.149750771E1
8.813544583E-1,-1.706710815E0,2.645734787E1,-1.700555420E1,3.149750771E1
8.913634583E-1,-2.518531799E0,2.565864182E1,-1.746554565E1,3.114087647E1
9.013734583E-1,-2.518531799E0,2.565864182E1,-1.746554565E1,3.114087647E1
9.113834583E-1,-2.507102966E0,2.505416489E1,-1.765151978E1,3.075016900E1
9.213934583E-1,-2.507102966E0,2.505416489E1,-1.765151978E1,3.075016900E1
9.314034583E-1,-2.810588837E0,2.455609512E1,-1.797109985E1,3.055914998E1
9.413824583E-1,-2.810588837E0,2.455609512E1,-1.797109985E1,3.055914998E1
9.513924583E-1,-2.997196198E0,2.464630508E1,-1.793615723E1,3.062889609E1
9.614014583E-1,-2.997196198E0,2.464630508E1,-1.793615723E1,3.062889609E1
9.714114583E-1,-2.974643707E0,2.474067307E1,-1.796533203E1,3.071974225E1
9.814214583E-1,-2.974643707E0,2.474067307E1,-1.796533203E1,3.071974225E1
9.914314583E-1,-2.688678741E0,2.534630966E1,-1.777310181E1,3.107326109E1
1.001440458E0,-2.688678741E0,2.534630966E1,-1.777310181E1,3.107326109E1
1.011450458E0,-2.434204102E0,2.533469391E1,-1.760357666E1,3.094604945E1
1.021460458E0,-2.434204102E0,2.533469391E1,-1.760357666E1,3.094604945E1
1.031439458E0,-2.071617126E0,2.485510635E1,-1.759637451E1,3.052376624E1
1.041449458E0,-2.071617126E0,2.485510635E1,-1.759637451E1,3.052376624E1
1.051459458E0,-2.437789917E0,2.509470749E1,-1.782397461E1,3.087687216E1
1.061468458E0,-2.437789917E0,2.509470749E1,-1.782397461E1,3.087687216E1
1.071478458E0,-2.423652649E0,2.512401581E1,-1.774417114E1,3.085362008E1
1.081488458E0,-2.423652649E0,2.512401581E1,-1.774417114E1,3.085362008E1
1.091498458E0,-2.272209167E0,2.504216766E1,-1.764245605E1,3.071692288E1
1.101507458E0,-2.272209167E0,2.504216766E1,-1.764245605E1,3.071692288E1
1.111487458E0,-2.304321289E0,2.505902863E1,-1.769207764E1,3.076157381E1
1.121497458E0,-2.304321289E0,2.505902863E1,-1.769207764E1,3.076157381E1
1.131506458E0,-2.835376740E0,2.488805008E1,-1.798495483E1,3.083687725E1
1.141516458E0,-2.835376740E0,2.488805008E1,-1.798495483E1,3.083687725E1
1.151526458E0,-2.636722565E0,2.473004150E1,-1.810400391E1,3.076170047E1
1.161536458E0,-2.636722565E0,2.473004150E1,-1.810400391E1,3.076170047E1
1.171545458E0,-2.723720551E0,2.465573883E1,-1.810534668E1,3.071038406E1
1.181555458E0,-2.723720551E0,2.465573883E1,-1.810534668E1,3.071038406E1
1.191565458E0,-2.262573242E0,2.512972641E1,-1.761730957E1,3.077323486E1
1.201544458E0,-2.262573242E0,2.512972641E1,-1.761730957E1,3.077323486E1
1.211554458E0,-2.204811096E0,2.502120590E1,-1.767932129E1,3.071612505E1
1.221564458E0,-2.204811096E0,2.502120590E1,-1.767932129E1,3.071612505E1
1.231573458E0,-2.267868042E0,2.509343338E1,-1.757910156E1,3.072211640E1
1.241583458E0,5.432693481E0,3.341565704E1,-1.223345947E1,3.599691410E1
1.251593458E0,5.432693481E0,3.341565704E1,-1.223345947E1,3.599691410E1
1.261603458E0,8.205665588E0,3.621291733E1,-1.013940430E1,3.849046439E1
1.271612458E0,8.205665588E0,3.621291733E1,-1.013940430E1,3.849046439E1
1.281622458E0,8.690322876E0,3.610696030E1,-9.835021973E0,3.841825023E1
1.291601458E0,8.690322876E0,3.610696030E1,-9.835021973E0,3.841825023E1
1.301611458E0,8.828727722E0,3.640143204E1,-9.512512207E0,3.864580929E1
1.311621458E0,8.828727722E0,3.640143204E1,-9.512512207E0,3.864580929E1
1.321631458E0,9.069648743E0,3.639299011E1,-9.553741455E0,3.870377544E1
1.331641458E0,9.069648743E0,3.639299011E1,-9.553741455E0,3.870377544E1
1.341650458E0,9.222106934E0,3.662747955E1,-9.482299805E0,3.894269539E1
1.351660458E0,9.222106934E0,3.662747955E1,-9.482299805E0,3.894269539E1
1.361670458E0,9.118087769E0,3.664931488E1,-9.259368896E0,3.888505777E1
1.371680458E0,9.118087769E0,3.664931488E1,-9.259368896E0,3.888505777E1
1.381659458E0,8.698188782E0,3.616858673E1,-9.659027100E0,3.843334436E1
1.391669458E0,8.698188782E0,3.616858673E1,-9.659027100E0,3.843334436E1
1.401678458E0,8.547271729E0,3.614440918E1,-9.818084717E0,3.841703992E1
1.411688458E0,8.547271729E0,3.614440918E1,-9.818084717E0,3.841703992E1
1.421693417E0,8.775886536E0,3.607709503E1,-9.762084961E0,3.839103116E1
1.431703417E0,8.775886536E0,3.607709503E1,-9.762084961E0,3.839103116E1
1.441712417E0,8.510025024E0,3.613541794E1,-9.796722412E0,3.839485285E1
1.451722417E0,8.510025024E0,3.613541794E1,-9.796722412E0,3.839485285E1
1.461732417E0,8.707443237E0,3.622062302E1,-9.790039062E0,3.851750205E1
1.471711417E0,8.707443237E0,3.622062302E1,-9.790039062E0,3.851750205E1
1.481721417E0,8.581237793E0,3.617448807E1,-9.701293945E0,3.842325251E1
1.491731417E0,8.581237793E0,3.617448807E1,-9.701293945E0,3.842325251E1
1.501741417E0,8.925010681E0,3.645891571E1,-9.673400879E0,3.876187605E1
1.511750417E0,8.925010681E0,3.645891571E1,-9.673400879E0,3.876187605E1
1.521760417E0,8.828399658E0,3.664391708E1,-9.343200684E0,3.883313918E1
1.531770417E0,8.828399658E0,3.664391708E1,-9.343200684E0,3.883313918E1
1.541780417E0,8.916549683E0,3.639473724E1,-9.401062012E0,3.863239216E1
1.551789417E0,8.916549683E0,3.639473724E1,-9.401062012E0,3.863239216E1
1.561769417E0,8.705886841E0,3.617110443E1,-9.686248779E0,3.844430617E1
1.571778417E0,8.705886841E0,3.617110443E1,-9.686248779E0,3.844430617E1
1.581788417E0,8.697425842E0,3.616774368E1,-9.855926514E0,3.848233604E1
1.591798417E0,8.697425842E0,3.616774368E1,-9.855926514E0,3.848233604E1
1.601808417E0,8.441177368E0,3.646222687E1,-9.940887451E0,3.872426509E1
1.611817417E0,8.743873596E0,3.616348267E1,-9.728851318E0,3.845651248E1
1.621827417E0,8.743873596E0,3.616348267E1,-9.728851318E0,3.845651248E1
1.631837417E0,-1.362449646E0,2.574637985E1,-1.707366943E1,3.092317145E1
1.641847417E0,-1.362449646E0,2.574637985E1,-1.707366943E1,3.092317145E1
1.651826417E0,-2.231864929E0,2.497686768E1,-1.762646484E1,3.065154813E1
1.661836417E0,-2.231864929E0,2.497686768E1,-1.762646484E1,3.065154813E1
1.671846417E0,-2.374565125E0,2.514027786E1,-1.770294189E1,3.083936255E1
1.681855417E0,-2.374565125E0,2.514027786E1,-1.770294189E1,3.083936255E1
1.691865417E0,-2.862804413E0,2.460332870E1,-1.801443481E1,3.062742716E1
1.701875417E0,-2.862804413E0,2.460332870E1,-1.801443481E1,3.062742716E1
1.711885417E0,-2.789016724E0,2.457620621E1,-1.805795288E1,3.062447041E1
1.721894417E0,-2.789016724E0,2.457620621E1,-1.805795288E1,3.062447041E1
1.731874417E0,-2.820804596E0,2.463571167E1,-1.792758179E1,3.059858521E1
1.741883417E0,-2.820804596E0,2.463571167E1,-1.792758179E1,3.059858521E1
1.751893417E0,-2.423927307E0,2.483567429E1,-1.775137329E1,3.062347783E1
1.761903417E0,-2.423927307E0,2.483567429E1,-1.775137329E1,3.062347783E1
1.771913417E0,-2.354553223E0,2.494095993E1,-1.755303955E1,3.058928898E1
1.781922417E0,-2.354553223E0,2.494095993E1,-1.755303955E1,3.058928898E1
1.791932417E0,-2.107887268E0,2.531006241E1,-1.773446655E1,3.097666463E1
1.801942417E0,-2.107887268E0,2.531006241E1,-1.773446655E1,3.097666463E1
1.811952417E0,-2.165283203E0,2.528968811E1,-1.762512207E1,3.090148385E1
1.821931417E0,-2.165283203E0,2.528968811E1,-1.762512207E1,3.090148385E1
1.831941417E0,-2.488380432E0,2.525535965E1,-1.761492920E1,3.089192385E1
1.841950417E0,-2.488380432E0,2.525535965E1,-1.761492920E1,3.089192385E1
1.851960417E0,-2.241912842E0,2.488495636E1,-1.753613281E1,3.052545135E1
1.861970417E0,-2.241912842E0,2.488495636E1,-1.753613281E1,3.052545135E1
1.871980417E0,-2.394752502E0,2.512679672E1,-1.756253052E1,3.074952408E1
1.881990417E0,-2.394752502E0,2.512679672E1,-1.756253052E1,3.074952408E1
1.891999417E0,-2.576385498E0,2.457056808E1,-1.784448242E1,3.047582864E1
1.902009417E0,-2.576385498E0,2.457056808E1,-1.784448242E1,3.047582864E1
1.911988417E0,-2.764232635E0,2.468146896E1,-1.801867676E1,3.068368629E1
1.921998417E0,-2.764232635E0,2.468146896E1,-1.801867676E1,3.068368629E1
1.932008417E0,-2.811817169E0,2.483970261E1,-1.802767944E1,3.082068084E1
1.942018417E0,-2.811817169E0,2.483970261E1,-1.802767944E1,3.082068084E1
1.952027417E0,-2.551048279E0,2.540973663E1,-1.770193481E1,3.107283475E1
1.962037417E0,-2.551048279E0,2.540973663E1,-1.770193481E1,3.107283475E1
1.972047417E0,-2.506538391E0,2.504998016E1,-1.749362183E1,3.065633777E1
1.982057417E0,-2.506538391E0,2.504998016E1,-1.749362183E1,3.065633777E1
1.992066417E0,-2.404533386E0,2.518244934E1,-1.755358887E1,3.079068070E1
2.002046417E0,8.205474854E0,3.316424942E1,-1.036630249E1,3.570234564E1
2.012055417E0,8.205474854E0,3.316424942E1,-1.036630249E1,3.570234564E1
2.022065417E0,8.535568237E0,3.605844498E1,-9.974884033E0,3.837402365E1
2.032075417E0,8.535568237E0,3.605844498E1,-9.974884033E0,3.837402365E1
2.042085417E0,8.416984558E0,3.647339249E1,-9.794616699E0,3.869222796E1
2.052095417E0,8.416984558E0,3.647339249E1,-9.794616699E0,3.869222796E1
2.062104417E0,8.810958862E0,3.691549301E1,-9.631958008E0,3.915560286E1
2.072114417E0,8.810958862E0,3.691549301E1,-9.631958008E0,3.915560286E1
2.082124417E0,9.156623840E0,3.651029587E1,-9.646545410E0,3.885744849E1
2.092103417E0,9.156623840E0,3.651029587E1,-9.646545410E0,3.885744849E1
2.102113417E0,9.083732605E0,3.634788895E1,-9.569641113E0,3.866860820E1
2.112123417E0,9.083732605E0,3.634788895E1,-9.569641113E0,3.866860820E1
2.122132417E0,8.784965515E0,3.580899048E1,-9.653076172E0,3.811353169E1
2.132142417E0,8.784965515E0,3.580899048E1,-9.653076172E0,3.811353169E1
2.142152417E0,8.732307434E0,3.588598633E1,-9.786437988E0,3.820774236E1
2.152162417E0,8.732307434E0,3.588598633E1,-9.786437988E0,3.820774236E1
2.162171417E0,8.655944824E0,3.617708588E1,-9.910919189E0,3.849588605E1
2.172181417E0,8.655944824E0,3.617708588E1,-9.910919189E0,3.849588605E1
2.182160417E0,8.877853394E0,3.634779739E1,-9.926971436E0,3.871076618E1
2.192170417E0,8.877853394E0,3.634779739E1,-9.926971436E0,3.871076618E1
2.202180417E0,8.668830872E0,3.599208069E1,-9.884979248E0,3.831828957E1
2.212190417E0,8.668830872E0,3.599208069E1,-9.884979248E0,3.831828957E1
2.222200417E0,8.542388916E0,3.615757751E1,-9.918884277E0,3.845422065E1
2.232209417E0,8.542388916E0,3.615757751E1,-9.918884277E0,3.845422065E1
2.242219417E0,8.574989319E0,3.624470139E1,-9.782073975E0,3.850841196E1
2.252229417E0,8.574989319E0,3.624470139E1,-9.782073975E0,3.850841196E1
2.262239417E0,8.689949036E0,3.654209518E1,-9.646057129E0,3.877997361E1
2.272218417E0,8.689949036E0,3.654209518E1,-9.646057129E0,3.877997361E1
2.282228417E0,8.726249695E0,3.683554840E1,-9.548339844E0,3.904069484E1
2.292237417E0,8.726249695E0,3.683554840E1,-9.548339844E0,3.904069484E1
2.302247417E0,8.927536011E0,3.678300095E1,-9.572814941E0,3.904265416E1
2.312257417E0,8.927536011E0,3.678300095E1,-9.572814941E0,3.904265416E1
2.322267417E0,8.549957275E0,3.627930450E1,-9.671936035E0,3.850761030E1
2.332276417E0,8.549957275E0,3.627930450E1,-9.671936035E0,3.850761030E1
2.342286417E0,8.475997925E0,3.611524582E1,-9.744628906E0,3.835506895E1
2.352265417E0,8.475997925E0,3.611524582E1,-9.744628906E0,3.835506895E1
2.362275417E0,8.588363647E0,3.603179550E1,-9.743408203E0,3.830123080E1
2.372285417E0,8.503608704E0,3.630437088E1,-9.849578857E0,3.856595532E1
2.382295417E0,8.503608704E0,3.630437088E1,-9.849578857E0,3.856595532E1
2.392304417E0,8.451057434E0,3.630559158E1,-9.819458008E0,3.854786774E1
2.402314417E0,8.451057434E0,3.630559158E1,-9.819458008E0,3.854786774E1
2.412324417E0,8.584846497E0,3.627684402E1,-9.799865723E0,3.854538066E1
2.422323667E0,8.584846497E0,3.627684402E1,-9.799865723E0,3.854538066E1
2.432333667E0,8.486030579E0,3.612563705E1,-9.785003662E0,3.837734572E1
2.442312667E0,8.486030579E0,3.612563705E1,-9.785003662E0,3.837734572E1
2.452322667E0,8.952003479E0,3.648792648E1,-9.491912842E0,3.875052973E1
2.462331667E0,8.952003479E0,3.648792648E1,-9.491912842E0,3.875052973E1
2.472341667E0,8.716232300E0,3.674699783E1,-9.550506592E0,3.895544547E1
2.482351667E0,8.716232300E0,3.674699783E1,-9.550506592E0,3.895544547E1
2.492361667E0,8.853424072E0,3.669070053E1,-9.564514160E0,3.893675069E1
2.502370667E0,8.853424072E0,3.669070053E1,-9.564514160E0,3.893675069E1
2.512380667E0,8.485527039E0,3.667542648E1,-9.589477539E0,3.884648190E1
2.522390667E0,8.485527039E0,3.667542648E1,-9.589477539E0,3.884648190E1
2.532369667E0,8.749290466E0,3.619879913E1,-9.814605713E0,3.851272034E1
2.542379667E0,8.749290466E0,3.619879913E1,-9.814605713E0,3.851272034E1
2.552389667E0,8.503089905E0,3.612774277E1,-9.802642822E0,3.838760401E1
2.562398667E0,8.503089905E0,3.612774277E1,-9.802642822E0,3.838760401E1
2.572408667E0,6.851272583E-1,2.829746246E1,-1.549438477E1,3.226905236E1
2.582418667E0,6.851272583E-1,2.829746246E1,-1.549438477E1,3.226905236E1
2.592428667E0,-2.069549561E0,2.544501877E1,-1.745217896E1,3.092427147E1
2.602438667E0,-2.069549561E0,2.544501877E1,-1.745217896E1,3.092427147E1
2.612447667E0,-2.477104187E0,2.544171524E1,-1.762753296E1,3.105071397E1
2.622427667E0,-2.477104187E0,2.544171524E1,-1.762753296E1,3.105071397E1
2.632436667E0,-2.909603119E0,2.493361664E1,-1.810766602E1,3.095219859E1
2.642446667E0,-2.909603119E0,2.493361664E1,-1.810766602E1,3.095219859E1
2.652456667E0,-2.482757568E0,2.455952835E1,-1.803848267E1,3.057321336E1
2.662466667E0,-2.482757568E0,2.455952835E1,-1.803848267E1,3.057321336E1
2.672475667E0,-2.862327576E0,2.468860626E1,-1.808389282E1,3.073674312E1
2.682485667E0,-2.862327576E0,2.468860626E1,-1.808389282E1,3.073674312E1
2.692495667E0,-2.861507416E0,2.483196640E1,-1.806802368E1,3.084263704E1
2.702505667E0,-2.861507416E0,2.483196640E1,-1.806802368E1,3.084263704E1
2.712484667E0,-2.473823547E0,2.526118851E1,-1.767428589E1,3.092940073E1
2.722494667E0,-2.473823547E0,2.526118851E1,-1.767428589E1,3.092940073E1
2.732503667E0,-2.486244202E0,2.525870514E1,-1.779345703E1,3.099662415E1
2.742513667E0,-2.486244202E0,2.525870514E1,-1.779345703E1,3.099662415E1
2.752523667E0,-2.372970581E0,2.523505020E1,-1.774523926E1,3.094078642E1
2.762533667E0,-2.387420654E0,2.509522629E1,-1.763494873E1,3.076461566E1
2.772543667E0,-2.387420654E0,2.509522629E1,-1.763494873E1,3.076461566E1
2.782552667E0,-2.258964539E0,2.519043350E1,-1.756515503E1,3.079278377E1
2.792562667E0,-2.258964539E0,2.519043350E1,-1.756515503E1,3.079278377E1
2.802541667E0,-2.530101776E0,2.508692932E1,-1.767156982E1,3.079025524E1
2.812551667E0,-2.530101776E0,2.508692932E1,-1.767156982E1,3.079025524E1
